"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date","Field_Collection_Start_Time","Field_Collection_Start_Date_Time","Field_Collection_End_Date","Field_Collection_End_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Area","Field_Collection_Area_Units","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Upper_Depth_In_Feet","Lower_Depth_In_Feet","Well_Water_Level_Measuring_Point_Or_TOC_ID","Sample_ID","Sample_Field_Replicate_ID","Sample_Replicate_Flag","Sample_Sub_ID","Sample_Composite_Flag","Storm_Event_Qualifier","Sample_Matrix","Sample_Source","Sample_Use","Sample_Collection_Method","Sample_Collection_Method_Description","Sample_Preparation_Method","Sample_Preparation_Method_Description","Sample_Method_Other","Sample_Method_Other_Type","Sample_Method_Other_Description","Sample_Taxon_Name","Sample_Taxon_Common_Name","Sample_Taxon_TSN","Sample_Tissue_Type","Sample_Percent_Sorted","Result_Parameter_Name","Result_Parameter_CAS_Number","Lab_Analysis_Date","Lab_Analysis_Date_Accuracy","Lab_Analysis_Time","Result_Value","Result_Value_Units","Result_Reporting_Limit","Result_Reporting_Limit_Type","Result_Detection_Limit","Result_Detection_Limit_Type","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Suspect_or_Rejected_Flag","Result_Suspect_Code","Result_Suspect_Description","Fraction_Analyzed","Field_Filtered_Flag","Result_Basis","Digestion_Method","Water_Level_Accuracy","Result_Method","Result_Method_Description","Result_Comment","Result_Additional_Comment","Result_Lab_Replicate_ID","Result_Lab_Name","Result_Validation_Level","Result_Taxon_Name","Result_Taxon_Common_Name","Result_Taxon_Alias_Other","Result_Taxon_TSN","Result_Taxon_Parent_TSN","Result_Taxon_Unidentified_Species","Result_Taxon_Life_Stage","Study_QA_Planning_Level","Study_QA_Assessment_Level","Study_Type","EIM_Data_Entry_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Result_System_ID"
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC181","0221262054","0221262054","Sample","","09/03/2002",,9/3/2002 12:00:00 AM,"09/03/2002",,9/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","181-2-22-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/13/2002","",00:00:00,"860","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2808518802801,-122.522579390346,,2955914
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC181","0221262054","0221262054","Sample","","09/03/2002",,9/3/2002 12:00:00 AM,"09/03/2002",,9/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","181-2-22-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/13/2002","",00:00:00,"570","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2808518802801,-122.522579390346,,6226332
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC181","0221262054","0221262054","Sample","","09/03/2002",,9/3/2002 12:00:00 AM,"09/03/2002",,9/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","181-2-32-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/13/2002","",00:00:00,"1400","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2808518802801,-122.522579390346,,5955916
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC181","0221262054","0221262054","Sample","","09/03/2002",,9/3/2002 12:00:00 AM,"09/03/2002",,9/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","181-2-32-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/13/2002","",00:00:00,"640","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2808518802801,-122.522579390346,,8226334
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC203","4485001350","4485001350","Sample","","09/03/2002",,9/3/2002 12:00:00 AM,"09/03/2002",,9/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","203-1-12-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/13/2002","",00:00:00,"60","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2528888718388,-122.530369551742,,2755983
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC203","4485001350","4485001350","Sample","","09/03/2002",,9/3/2002 12:00:00 AM,"09/03/2002",,9/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","203-1-12-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/13/2002","",00:00:00,"57","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2528888718388,-122.530369551742,,5784983
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC203","4485001350","4485001350","Sample","","09/03/2002",,9/3/2002 12:00:00 AM,"09/03/2002",,9/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","203-1-22-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/13/2002","",00:00:00,"38","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2528888718388,-122.530369551742,,3855994
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC203","4485001350","4485001350","Sample","","09/03/2002",,9/3/2002 12:00:00 AM,"09/03/2002",,9/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","203-1-22-4-1","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/13/2002","",00:00:00,"24","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2528888718388,-122.530369551742,,6884994
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC203","4485001350","4485001350","Sample","","09/03/2002",,9/3/2002 12:00:00 AM,"09/03/2002",,9/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","203-1-32-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/13/2002","",00:00:00,"92","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2528888718388,-122.530369551742,,5855995
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC203","4485001350","4485001350","Sample","","09/03/2002",,9/3/2002 12:00:00 AM,"09/03/2002",,9/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","203-1-32-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/13/2002","",00:00:00,"40","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2528888718388,-122.530369551742,,8884995
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC203","4485001350","4485001350","Sample","","09/03/2002",,9/3/2002 12:00:00 AM,"09/03/2002",,9/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","203-1-42-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/13/2002","",00:00:00,"100","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2528888718388,-122.530369551742,,9855997
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC203","4485001350","4485001350","Sample","","09/03/2002",,9/3/2002 12:00:00 AM,"09/03/2002",,9/3/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","203-1-42-4-2","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/13/2002","",00:00:00,"86","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2528888718388,-122.530369551742,,9884997
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC614","0021364000","0021364000","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","614-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/18/2002","",00:00:00,"14","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2582805372625,-122.745603762651,,4675968
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC614","0021364000","0021364000","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","614-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/18/2002","",00:00:00,"5.2","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2582805372625,-122.745603762651,,6714968
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC614","0021364000","0021364000","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","614-2-21-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/18/2002","",00:00:00,"8.1","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2582805372625,-122.745603762651,,6898388
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC614","0021364000","0021364000","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","614-2-21-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/18/2002","",00:00:00,"9.2","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2582805372625,-122.745603762651,,8714961
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC615","0021353017","0021353017","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","615-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/18/2002","",00:00:00,"11","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2576893393133,-122.773470558108,,4575958
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC615","0021353017","0021353017","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","615-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/18/2002","",00:00:00,"3.1","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2576893393133,-122.773470558108,,6614958
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC615","0021353017","0021353017","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","615-2-21-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/18/2002","",00:00:00,"16","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2576893393133,-122.773470558108,,8798371
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC615","0021353017","0021353017","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","615-2-21-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/18/2002","",00:00:00,"3.8","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2576893393133,-122.773470558108,,9614952
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC618","0020013008","0020013008","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","618-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/18/2002","",00:00:00,"42","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2434860301892,-122.748363038867,,1875963
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC618","0020013008","0020013008","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","618-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/18/2002","",00:00:00,"13","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2434860301892,-122.748363038867,,4814963
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC618","0020013008","0020013008","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","618-2-21-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/18/2002","",00:00:00,"43","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2434860301892,-122.748363038867,,3875965
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC618","0020013008","0020013008","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","618-2-21-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/18/2002","",00:00:00,"9.0","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2434860301892,-122.748363038867,,6814965
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC620","0020033012","0020033012","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","620-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/18/2002","",00:00:00,"18","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2447889477242,-122.793724066694,,3998372
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC620","0020033012","0020033012","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","620-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/18/2002","",00:00:00,"8.0","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2447889477242,-122.793724066694,,6714954
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC620","0020033012","0020033012","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","620-2-21-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/18/2002","",00:00:00,"40","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2447889477242,-122.793724066694,,5775956
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC620","0020033012","0020033012","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","620-2-21-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/18/2002","",00:00:00,"12","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2447889477242,-122.793724066694,,8946374
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC635","2100030080","2100030080","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","635-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","09/18/2002","",00:00:00,"35","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.1941392973115,-122.791737611333,,3298382
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC635","2100030080","2100030080","Sample","","09/04/2002",,9/4/2002 12:00:00 AM,"09/04/2002",,9/4/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","635-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","09/18/2002","",00:00:00,"5.5","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.1941392973115,-122.791737611333,,6194964
